STORE_NUMBER,STORE_NAME,STORE_NAME_FULL,CITY,STATE,LATITUDE,LONGITUDE,ADDRESS1,ZIP_CODE,L1_CATEGORY,L2_SUBCATEGORY,SERVICE_CODE,SERVICE_NAME,IS_OIL_TRANSACTION,TRANSACTION_COUNT,OFFERS_SERVICE
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,CO,CUSTOMER'S MOTOR OIL,1,14,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,COF,CUSTOMER'S OIL FILTER,1,15,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,COMM,DENIED OEM SPEC OIL AND FILTER ONLY,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,FS 0W20,"DMX DEXOS G3 SYN 0W20 DR API SP RC, SN PLUS ILSAC GF-6A dexos1TGen3, MS-6395 WSS-M2C962-A1",1,218,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,FS 5W30,"DMX DEXOS G3 SYN 5W30 BU API SP RC, SN PLUS ILSAC GF-6A dexos1TGen3, MS-6395 WSS-M2C961-A1",1,110,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,10W30,DMX SB 10W30 12/Q CS API-SP. ILSAC GF-6A GM6094M,1,6,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,5W20,"DMX SB 5W20 BU API-SP. ILSAC GF-6A MS-10797, GM6094M WSS-M2C945-B1, M2C960-A1 MS-6395",1,74,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,5W30,DMX SB 5W30 BU API-SP. ILSAC GF-6A GM6094M WSS-M2C946-B1 MS-6395,1,89,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,FS 5W20,"DMX SYN 5W20 DR API SP, ILSAC GF-6A WSS M2C960-A1,M2C945-B1 MS-6395, GM 6094M",1,59,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PSE 0W20,"DMX SYN DEXOS D 0W20 BX API SP, SN Plus GM Dexos D, MB 229.71 ACEA C5,C6 WSS-M2C952-A1",1,5,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PS 5W30,"DMX SYN XLT G3 5W30 DR API SP, ILSAC GF-6A WSS M2C961-A1,M2C946-B1 GM4718M, GM6094M MS-6395",1,12,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PS 0W20,"DMX XLT DEXOS G3 0W20 DR API SP, ILSAC GF-6A WSS M2C962-A1,M2C947-B1 GM4718M, GM6094M MS-6395",1,6,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PSE 0W30,"DMX XLT EURO SYN 0W30 CS API SL, ILSAC GF-6B ACEA A3/B3,  A3/B4 MB-226.50, 229.30, 229.50 RN0700/0710, VOL 95200356",1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PSE 0W40,"DMX XLT EURO SYN 0W40 CS API SN,ACEA A3/B3, A3/B4 BMW LL-01,MB 229.3, 229.5 VW 501.01/502.00/505.00",1,4,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PS 0W-8,DMX XLT SYN 0W-8 12/Q CS JASO GLV-1 TOYOTA and HYBRID ENGINES,1,4,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PS 0W16,"DMX XLT SYN 0W16 6/G BX API SP, SN PLUS ILSAC GF-6B RESOURCE CONSERVING",1,4,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PS 5W20,"DMX XLT SYN 5W20 DR API SP, ILSAC GF-6A WSS M2C960-A1,M2C945-B1 GM6094M MS-6395",1,5,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,DS 5W40,"DRY DSLALL ELITE 5W40 DR API CK-4, API SN CES20086, ACEA E9, E7 MB 228.31, VDS-4.5",1,9,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,D 10W30,"DRY DSLALL FLTSB 10W30 DR API CK-4, ACEA-E9 CES20086 WSS-M2C171-F1 MB 228.3, 228.31,VDS-4.5",1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,D 15W40,"DRY DSLALL FLTSB 15W40 DR API CK4/SN, ACEA-E9 CES20086 WSS-M2C171-F2 MB 228.3, 228.31,VDS-4.6",1,5,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,DS1,FULL SERVICE DIESEL OIL CHANGE,1,5,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,DS5,FULL SERVICE DIESEL PREMIUM SYNTHETIC OIL CHANGE,1,8,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,FS1,FULL SERVICE OIL CHANGE,1,111,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,HERTZPM5,FULL SERVICE PREMIUM SYN OIL CHANGE PACKAGE (6 QUARTS/NO FILTER CHARGE),1,4,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,FS5,FULL SERVICE PREMIUM SYNTHETIC OIL CHANGE,1,25,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,FS4,FULL SERVICE SYNTHETIC OIL CHANGE,1,278,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,OFW,MO090 oil filter,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,OFW,MOBIL1 OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL1350,PL1350 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL1520,PL1520 OIL FILTER OIL FILTER,1,4,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5234,PL5234 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5274,PL5274 OIL FILTER OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5436,PL5436 OIL FILTER OIL FILTER,1,8,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5608,PL5608 OIL FILTER,1,4,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5608,PL5608 OIL FILTER OIL FILTER,1,10,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5609,PL5609 OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5609,PL5609 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5839,PL5839 OIL FILTER OIL FILTER,1,6,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL5848,PL5848 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL6135,PL6135 OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL6135,PL6135 OIL FILTER OIL FILTER,1,3,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL6296,PL6296 OIL FILTER OIL FILTER,1,44,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL6311,PL6311 OIL FILTER OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL8154,PL8154 OIL FILTER OIL FILTER,1,7,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL8165,PL8165 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL8179,PL8179 OIL FILTER OIL FILTER,1,4,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,PL9177,PL9177 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL10111,TL10111 OIL FILTER OIL FILTER,1,11,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL10241,TL10241 OIL FILTER,1,18,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL10241,TL10241 OIL FILTER OIL FILTER,1,29,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL11403,TL11403 OIL FILTER,1,10,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL11403,TL11403 OIL FILTER OIL FILTER,1,11,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL11424,TL11424 OIL FILTER OIL FILTER,1,15,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL12222,TL12222 OIL FILTER,1,25,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL12222,TL12222 OIL FILTER OIL FILTER,1,36,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL14006,TL14006 OIL FILTER OIL FILTER,1,11,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL14476,TL14476 OIL FILTER OIL FILTER,1,17,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL14612,TL14612 OIL FILTER,1,50,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL14612,TL14612 OIL FILTER OIL FILTER,1,57,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL14615,TL14615 OIL FILTER OIL FILTER,1,12,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL16161,TL16161 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL22500,TL22500 OIL FILTER OIL FILTER,1,120,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL24651,TL24651 OIL FILTER OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL35399,TL35399 OIL FILTER OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL44872,TL44872 OIL FILTER OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL45335,TL45335 OIL FILTER OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL46128,TL46128 OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,TL46128,TL46128 OIL FILTER OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL11513,XL11513 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,3,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL1752,XL1752 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,24,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL1760,XL1760 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,3,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL21495,XL21495 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,3,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL22500,XL22500 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL35505,XL35505 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,21,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL35895,XL35895 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,XL8161,XL8161 PUREPRO SYN+ SYNTHETIC OIL FILTER,1,2,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,COMM,denied 16pt inspection oil and filter only,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,COMM,keeps coming in for leak check. top driver side valve cover or intake gasket leak. no oil change related leak. dp and filter dry and tight,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,COMM,oil and filter only denied 16pt inpsection,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Oil Change,Oil Change Service,COMM,oil and filter only fluids and tires topped off,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,OL5,!FS-PREMIUM SYNTHETIC,1,387,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,ACTIVE LEAKS PRIOR TO SVC,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,AIRBOX DAMAGED PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,ALL REC SERVICES UP TO DATE,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,APIILSAC,API SP ILSAC GF-6A,1,74,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,Active Oil & Trans Leak,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,Active Oil Leak PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,CEL P0520,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,CEL PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,CUSTOMER DENIED OEM SPEC,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,CUSTOMER OWN AF AND CF REPLACED,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,CFC,CUSTOMER'S FILTER CREDIT,1,15,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COC,CUSTOMER'S OIL CREDIT,1,14,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,DP Loose PTS Oil Leak PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,DP Threads Stripped,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,DRAIN PLUG REPLACED,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,DRIVER FRONT TIRE LOW TREAD. PASSANGER FRONT CHOPPY INSIDE WEAR. ALL TIRES UNEVEN TREAD DEPTH,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,Dipstick Tube Broke PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,Drain Plug Loose PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,FLEET DENIED OEM SPEC,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,FLEET DENIES OEM SPEC,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,FRONT DIFF MINOR DAMAGE,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,FS2,FULL SERVICE EUROPEAN / SPECIALTY PREMIUM SYNTHETIC,1,8,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,Filter Loose PTs,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,Fleet Denied Oem Spec,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,Fleet Requested 15w40 Oil,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,GEAR BOXES CHECK FLUID IS FULL AND CLEAN,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,GUEST OWN ADDATIVE,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,HOOD DOESTN SHUT PROPERLY PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,MISSING LUGNUT PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,NO BODY CLIPS PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,No Dipstick PTS,1,1,1
8048,SpeeDee Oil and Auto #8048,SpeeDee Oil and Auto,Lincoln,NE,40.844823,-96.667408,3730 Cornhusker Hwy,68504,Other,Uncategorized,COMM,OIL AND TRANS LEAK PTS,1,1,1
